CASENO,PED_SEX,ped_stus,PED_INJ,intox,VEHNO,PED_AGE
2016045697,1.0,4,7,4.0,1,24
2016045697,1.0,4,7,4.0,1,24
2016045805,2.0,3,7,4.0,1,18
2016045805,2.0,3,7,4.0,1,18
2016045849,1.0,4,6,4.0,1,56
2016045849,1.0,4,6,4.0,1,56
2016045907,1.0,3,6,4.0,1,17
2016045907,1.0,3,6,4.0,1,17
2016045954,1.0,4,7,4.0,1,12
2016045954,1.0,4,7,4.0,1,12
2016045958,1.0,3,7,4.0,1,37
2016045958,1.0,3,7,4.0,1,37
2016046023,2.0,3,6,4.0,1,44
2016046023,2.0,3,6,4.0,1,44
2016046096,1.0,3,2,9.0,1,59
2016046096,1.0,3,2,9.0,1,59
2016046188,2.0,4,7,4.0,1,45
2016046188,2.0,4,7,4.0,1,45
2016046200,1.0,4,1,4.0,1,19
2016046200,1.0,4,1,4.0,1,19
2016046218,1.0,3,7,4.0,1,18
2016046218,1.0,3,7,4.0,1,18
2016046233,1.0,3,6,,1,21
2016046233,1.0,3,6,,1,21
2016046276,1.0,3,7,4.0,1,41
2016046276,1.0,3,7,4.0,1,41
2016046340,1.0,3,6,2.0,1,45
2016046340,1.0,3,6,2.0,1,45
2016046349,1.0,3,7,4.0,1,47
2016046349,1.0,3,7,4.0,1,47
2016046371,2.0,3,2,9.0,1,46
2016046371,2.0,3,2,9.0,1,46
2016046448,1.0,3,6,4.0,1,17
2016046448,1.0,3,6,4.0,1,17
2016046486,1.0,3,7,4.0,1,25
2016046486,1.0,3,7,4.0,1,25
2016046500,1.0,3,6,4.0,1,32
2016046500,1.0,3,6,4.0,1,32
2016046524,1.0,3,5,4.0,1,51
2016046524,1.0,3,5,4.0,1,51
2016046547,1.0,3,2,9.0,1,42
2016046547,1.0,3,2,9.0,1,42
2016046630,1.0,3,5,9.0,1,22
2016046630,1.0,3,5,9.0,1,22
2016046698,1.0,3,6,4.0,1,75
2016046698,1.0,3,6,4.0,1,75
2016046704,1.0,3,7,9.0,1,56
2016046704,1.0,3,7,9.0,1,56
2016046885,2.0,3,7,4.0,1,15
2016046885,2.0,3,7,4.0,1,15
2016046944,2.0,3,7,9.0,1,26
2016046944,2.0,3,7,9.0,1,26
2016047007,1.0,3,5,4.0,1,18
2016047007,1.0,3,5,4.0,1,18
2016047007,1.0,3,7,,1,31
2016047094,2.0,3,7,4.0,1,32
2016047094,2.0,3,7,4.0,1,32
2016047127,2.0,4,1,4.0,1,34
2016047127,2.0,4,1,4.0,1,34
2016047149,1.0,4,7,4.0,1,27
2016047149,1.0,4,7,4.0,1,27
2016047151,2.0,3,7,4.0,1,71
2016047151,2.0,3,7,4.0,1,71
2016047163,1.0,3,7,,1,58
2016047163,1.0,3,7,,1,58
2016047182,2.0,3,6,4.0,1,42
2016047182,2.0,3,6,4.0,1,42
2016047276,1.0,3,6,1.0,1,49
2016047276,1.0,3,6,1.0,1,49
2016047283,1.0,3,5,9.0,1,72
2016047283,1.0,3,5,9.0,1,72
2016047301,1.0,3,4,4.0,1,15
2016047301,1.0,3,4,4.0,1,15
2016047301,1.0,3,6,4.0,1,16
2016047308,1.0,3,6,9.0,1,53
2016047308,1.0,3,6,9.0,1,53
2016047434,1.0,3,5,4.0,1,26
2016047434,1.0,3,5,4.0,1,26
2016047438,1.0,3,7,,1,33
2016047438,1.0,3,7,,1,33
2016047484,1.0,4,7,3.0,1,57
2016047484,1.0,4,7,3.0,1,57
2016047544,1.0,4,7,4.0,1,27
2016047544,1.0,4,7,4.0,1,27
2016047609,1.0,3,1,4.0,1,20
2016047609,1.0,3,1,4.0,1,20
2016047637,1.0,3,5,4.0,1,45
2016047637,1.0,3,5,4.0,1,45
2016047637,1.0,3,6,4.0,1,49
2016047677,1.0,3,5,4.0,1,38
2016047677,1.0,3,5,4.0,1,38
2016047731,1.0,4,6,4.0,1,49
2016047731,1.0,4,6,4.0,1,49
2016047767,1.0,3,7,,1,62
2016047767,1.0,3,7,,1,62
2016047933,1.0,3,7,4.0,1,29
2016047933,1.0,3,7,4.0,1,29
2016047933,1.0,3,7,4.0,1,32
2016047960,1.0,3,0,,1,50
2016047960,1.0,3,0,,1,50
2016047967,1.0,3,6,,1,27
2016047967,1.0,3,6,,1,27
2016047998,2.0,3,5,4.0,1,57
2016047998,2.0,3,5,4.0,1,57
2016048054,1.0,3,7,4.0,1,28
2016048054,1.0,3,7,4.0,1,28
2016048074,1.0,4,6,4.0,1,21
2016048074,1.0,4,6,4.0,1,21
2016048093,1.0,3,5,4.0,1,42
2016048093,1.0,3,5,4.0,1,42
2016048267,2.0,4,6,4.0,1,21
2016048267,2.0,4,6,4.0,1,21
2016048325,1.0,3,5,4.0,1,18
2016048325,1.0,3,5,4.0,1,18
2016048338,1.0,3,5,1.0,1,50
2016048338,1.0,3,5,1.0,1,50
2016048382,1.0,3,7,4.0,1,23
2016048382,1.0,3,7,4.0,1,23
2016048496,,3,7,4.0,1,13
2016048496,,3,7,4.0,1,13
2016048535,1.0,3,7,4.0,1,74
2016048535,1.0,3,7,4.0,1,74
2016048542,1.0,3,4,9.0,1,83
2016048542,1.0,3,4,9.0,1,83
2016048623,1.0,4,1,4.0,1,20
2016048623,1.0,4,1,4.0,1,20
2016048637,1.0,3,4,9.0,1,44
2016048637,1.0,3,4,9.0,1,44
2016048715,1.0,3,5,4.0,1,29
2016048715,1.0,3,5,4.0,1,29
2016048715,2.0,3,5,4.0,1,32
2016048723,1.0,3,7,4.0,1,49
2016048723,1.0,3,7,4.0,1,49
2016048744,2.0,3,6,4.0,1,34
2016048744,2.0,3,6,4.0,1,34
2016048798,2.0,3,0,9.0,1,25
2016048798,2.0,3,0,9.0,1,25
2016048876,1.0,4,6,2.0,1,52
2016048876,1.0,4,6,2.0,1,52
2016048938,1.0,3,6,4.0,1,41
2016048938,1.0,3,6,4.0,1,41
2016049068,1.0,3,6,4.0,1,57
2016049068,1.0,3,6,4.0,1,57
2016049182,2.0,3,7,4.0,1,43
2016049182,2.0,3,7,4.0,1,43
2016049281,1.0,3,7,4.0,1,62
2016049281,1.0,3,7,4.0,1,62
2016049306,1.0,4,6,4.0,1,42
2016049306,1.0,4,6,4.0,1,42
2016049431,2.0,3,0,9.0,1,.
2016049431,2.0,3,0,9.0,1,.
2016049796,1.0,3,6,4.0,1,24
2016049796,1.0,3,6,4.0,1,24
2016050060,1.0,4,1,4.0,1,27
2016050060,1.0,4,1,4.0,1,27
2016050132,2.0,3,7,9.0,1,41
2016050132,2.0,3,7,9.0,1,41
2016050148,1.0,3,7,4.0,1,60
2016050148,1.0,3,7,4.0,1,60
2016050157,2.0,3,7,4.0,1,47
2016050157,2.0,3,7,4.0,1,47
2016050373,2.0,3,6,4.0,1,28
2016050373,2.0,3,6,4.0,1,28
2016050433,1.0,4,7,4.0,1,36
2016050433,1.0,4,7,4.0,1,36
2016050434,1.0,4,6,4.0,1,20
2016050434,1.0,4,6,4.0,1,20
2016050435,2.0,3,6,4.0,1,24
2016050435,2.0,3,6,4.0,1,24
2016050451,1.0,3,5,,1,41
2016050451,1.0,3,5,,1,41
2016050509,2.0,3,5,4.0,1,22
2016050509,2.0,3,5,4.0,1,22
2016050550,2.0,3,6,4.0,1,39
2016050550,2.0,3,6,4.0,1,39
2016050588,2.0,3,7,4.0,1,13
2016050588,2.0,3,7,4.0,1,13
2016050633,1.0,3,7,4.0,1,63
2016050633,1.0,3,7,4.0,1,63
2016050641,1.0,3,5,3.0,1,59
2016050641,1.0,3,5,3.0,1,59
2016050672,2.0,3,7,4.0,1,23
2016050672,2.0,3,7,4.0,1,23
2016050715,1.0,4,5,4.0,1,14
2016050715,1.0,4,5,4.0,1,14
2016050719,1.0,4,7,4.0,1,50
2016050719,1.0,4,7,4.0,1,50
2016050720,1.0,4,6,4.0,1,21
2016050720,1.0,4,6,4.0,1,21
2016050759,1.0,4,7,,1,19
2016050759,1.0,4,7,,1,19
2016050901,1.0,3,7,9.0,1,32
2016050901,1.0,3,7,9.0,1,32
2016050943,2.0,4,6,4.0,1,25
2016050943,2.0,4,6,4.0,1,25
2016050994,2.0,3,0,9.0,1,.
2016050994,2.0,3,0,9.0,1,.
2016051200,1.0,3,7,4.0,1,29
2016051200,1.0,3,7,4.0,1,29
2016051200,1.0,3,7,4.0,1,30
2016051254,1.0,3,1,4.0,1,26
2016051254,1.0,3,1,4.0,1,26
2016051314,1.0,4,7,4.0,1,15
2016051314,1.0,4,7,4.0,1,15
2016051486,1.0,3,6,9.0,1,30
2016051486,1.0,3,6,9.0,1,30
2016051608,2.0,3,7,4.0,1,20
2016051608,2.0,3,7,4.0,1,20
2016051635,1.0,4,1,4.0,1,22
2016051635,1.0,4,1,4.0,1,22
2016051673,2.0,3,7,4.0,1,29
2016051673,2.0,3,7,4.0,1,29
2016051678,2.0,3,0,1.0,1,32
2016051678,2.0,3,0,1.0,1,32
2016051695,1.0,4,7,4.0,1,66
2016051695,1.0,4,7,4.0,1,66
2016051712,1.0,3,6,2.0,1,45
2016051712,1.0,3,6,2.0,1,45
2016051731,1.0,3,6,4.0,1,18
2016051731,1.0,3,6,4.0,1,18
2016051892,2.0,3,6,4.0,1,27
2016051892,2.0,3,6,4.0,1,27
2016051994,1.0,4,1,4.0,1,54
2016051994,1.0,4,1,4.0,1,54
2016052015,1.0,4,7,4.0,1,27
2016052015,1.0,4,7,4.0,1,27
2016052182,1.0,3,5,1.0,1,69
2016052182,1.0,3,5,1.0,1,69
2016052241,1.0,4,7,4.0,1,17
2016052241,1.0,4,7,4.0,1,17
2016052255,1.0,3,6,4.0,1,22
2016052255,1.0,3,6,4.0,1,22
2016052307,1.0,4,7,9.0,1,29
2016052307,1.0,4,7,9.0,1,29
2016052540,2.0,3,6,3.0,1,54
2016052540,2.0,3,6,3.0,1,54
2016052603,2.0,4,5,4.0,1,42
2016052603,2.0,4,5,4.0,1,42
2016052714,1.0,3,4,3.0,1,52
2016052714,1.0,3,4,3.0,1,52
2016052791,2.0,3,6,4.0,1,56
2016052791,2.0,3,6,4.0,1,56
2016052830,2.0,4,7,4.0,1,25
2016052830,2.0,4,7,4.0,1,25
2016052862,1.0,3,7,4.0,1,47
2016052862,1.0,3,7,4.0,1,47
2016052862,2.0,3,6,4.0,1,34
2016052869,1.0,4,7,4.0,1,50
2016052869,1.0,4,7,4.0,1,50
2016052870,1.0,3,5,9.0,1,34
2016052870,1.0,3,5,9.0,1,34
2016052981,2.0,3,6,4.0,1,29
2016052981,2.0,3,6,4.0,1,29
2016053081,1.0,3,1,4.0,1,2
2016053081,1.0,3,1,4.0,1,2
2016053081,1.0,3,1,4.0,1,4
2016053096,1.0,3,5,4.0,1,68
2016053096,1.0,3,5,4.0,1,68
2016053156,2.0,3,1,4.0,1,68
2016053156,2.0,3,1,4.0,1,68
2016053210,2.0,3,7,4.0,1,25
2016053210,2.0,3,7,4.0,1,25
2016053220,1.0,3,7,3.0,1,26
2016053220,1.0,3,7,3.0,1,26
2016053427,1.0,3,7,9.0,1,19
2016053427,1.0,3,7,9.0,1,19
2016054035,1.0,3,5,4.0,1,37
2016054035,1.0,3,5,4.0,1,37
2016054051,2.0,3,7,4.0,1,16
2016054051,2.0,3,7,4.0,1,16
2016054054,1.0,4,1,4.0,1,42
2016054054,1.0,4,1,4.0,1,42
2016054068,1.0,3,7,4.0,1,29
2016054068,1.0,3,7,4.0,1,29
2016054304,1.0,3,6,4.0,1,48
2016054304,1.0,3,6,4.0,1,48
2016054309,1.0,3,7,4.0,1,74
2016054309,1.0,3,7,4.0,1,74
2016054429,2.0,3,7,9.0,1,28
2016054429,2.0,3,7,9.0,1,28
2016054503,2.0,3,7,4.0,1,53
2016054503,2.0,3,7,4.0,1,53
2016054572,1.0,4,6,4.0,1,36
2016054572,1.0,4,6,4.0,1,36
2016054806,1.0,3,0,,1,23
2016054806,1.0,3,0,,1,23
2016054809,1.0,3,7,4.0,1,25
2016054809,1.0,3,7,4.0,1,25
2016054812,2.0,4,7,4.0,1,50
2016054812,2.0,4,7,4.0,1,50
2016054821,1.0,4,6,4.0,1,64
2016054821,1.0,4,6,4.0,1,64
2016054915,1.0,3,5,4.0,1,16
2016054915,1.0,3,5,4.0,1,16
2016054945,1.0,3,1,4.0,1,12
2016054945,1.0,3,1,4.0,1,12
2016054949,1.0,3,7,4.0,1,42
2016054949,1.0,3,7,4.0,1,42
2016055050,2.0,3,5,4.0,1,70
2016055050,2.0,3,5,4.0,1,70
2016055095,1.0,3,5,4.0,1,28
2016055095,1.0,3,5,4.0,1,28
2016055289,1.0,3,6,4.0,1,61
2016055289,1.0,3,6,4.0,1,61
2016055304,1.0,3,7,4.0,1,62
2016055304,1.0,3,7,4.0,1,62
2016055388,1.0,4,1,,1,50
2016055388,1.0,4,1,,1,50
2016055416,1.0,3,6,9.0,1,50
2016055416,1.0,3,6,9.0,1,50
2016055560,2.0,3,7,4.0,1,65
2016055560,2.0,3,7,4.0,1,65
2016055642,1.0,3,6,4.0,1,33
2016055642,1.0,3,6,4.0,1,33
2016055644,2.0,3,7,,1,22
2016055644,2.0,3,7,,1,22
2016055645,1.0,4,7,4.0,1,37
2016055645,1.0,4,7,4.0,1,37
2016055778,1.0,3,5,4.0,1,33
2016055778,1.0,3,5,4.0,1,33
2016055832,2.0,3,6,4.0,1,49
2016055832,2.0,3,6,4.0,1,49
2016055952,2.0,3,1,4.0,1,13
2016055952,2.0,3,1,4.0,1,13
2016055952,2.0,3,7,4.0,1,50
2016055988,1.0,3,7,,1,.
2016055988,1.0,3,7,,1,.
2016056119,1.0,3,6,9.0,1,44
2016056119,1.0,3,6,9.0,1,44
2016056217,1.0,3,0,3.0,1,34
2016056217,1.0,3,0,3.0,1,34
2016056250,,3,6,,1,.
2016056250,,3,6,,1,.
2016056284,1.0,3,5,9.0,1,13
2016056284,1.0,3,5,9.0,1,13
2016056373,1.0,4,1,4.0,1,40
2016056373,1.0,4,1,4.0,1,40
2016056538,2.0,3,0,9.0,1,18
2016056538,2.0,3,0,9.0,1,18
2016056587,1.0,3,7,4.0,1,9
2016056587,1.0,3,7,4.0,1,9
2016056716,2.0,4,7,9.0,1,39
2016056716,2.0,4,7,9.0,1,39
2016056793,2.0,3,5,9.0,1,43
2016056793,2.0,3,5,9.0,1,43
2016056801,2.0,3,7,9.0,1,49
2016056801,2.0,3,7,9.0,1,49
2016056919,1.0,3,6,1.0,1,33
2016056919,1.0,3,6,1.0,1,33
2016057073,1.0,3,6,4.0,1,21
2016057073,1.0,3,6,4.0,1,21
2016057077,1.0,3,6,4.0,1,.
2016057077,1.0,3,6,4.0,1,.
2016057102,2.0,3,6,4.0,1,.
2016057102,2.0,3,6,4.0,1,.
2016057141,2.0,3,5,1.0,1,33
2016057141,2.0,3,5,1.0,1,33
2016057461,1.0,4,0,4.0,1,52
2016057461,1.0,4,0,4.0,1,52
2016057580,1.0,3,2,9.0,1,36
2016057580,1.0,3,2,9.0,1,36
2016057582,1.0,3,5,4.0,1,20
2016057582,1.0,3,5,4.0,1,20
